bert_precision,bert_recall,bert_f1,nli_contradiction,nli_neutral,nli_entailment,score_avg
0.32888081669807434,0.3027781546115875,0.3169081211090088,0.08623563498258591,0.8717137575149536,0.042050573974847794,3.0
0.17230194807052612,0.12529270350933075,0.15007087588310242,0.4235808253288269,0.5400618314743042,0.036357343196868896,2.0
-0.0971745029091835,-0.12724986672401428,-0.11045317351818085,0.45874276757240295,0.49982327222824097,0.0414339080452919,3.5
0.22861631214618683,0.06856628507375717,0.14871332049369812,0.02468622848391533,0.1219312772154808,0.8533824682235718,4.0
-0.020086223259568214,-0.1418045610189438,-0.0799541026353836,0.6269140243530273,0.2806166708469391,0.09246931970119476,2.0
0.014296766370534897,-0.08118928968906403,-0.03223379701375961,0.06128137186169624,0.17454147338867188,0.7641770839691162,5.0
0.23959067463874817,0.1952081024646759,0.2185744196176529,0.7523842453956604,0.11344005912542343,0.13417565822601318,2.5
0.39283227920532227,0.24260680377483368,0.3177521824836731,0.9116171598434448,0.06994275003671646,0.01844015344977379,3.5
-0.18053050339221954,-0.03135271370410919,-0.10529135167598724,0.865114688873291,0.10212928056716919,0.032756075263023376,2.0
0.23480728268623352,-0.024068821221590042,0.10349799692630768,0.2293158322572708,0.09358256310224533,0.6771015524864197,3.0
0.29641443490982056,0.3020947575569153,0.3003917932510376,0.01145149301737547,0.5774750709533691,0.4110734164714813,1.5
0.036063652485609055,0.24136099219322205,0.1380428820848465,0.7966685891151428,0.17230083048343658,0.031030576676130295,5.0
0.19227921962738037,0.01512631494551897,0.10359971225261688,0.3456166386604309,0.5900224447250366,0.06436092406511307,3.5
0.09217744320631027,0.1289205104112625,0.11192797124385834,0.0012954974081367254,0.9919155240058899,0.006788927596062422,1.5
0.1318875402212143,0.050528109073638916,0.09235361963510513,0.9342924356460571,0.037682097405195236,0.028025537729263306,2.5
0.22705097496509552,0.18616442382335663,0.20781463384628296,0.04078990966081619,0.9515224695205688,0.007687548641115427,1.5
0.04891853779554367,-0.019175397232174873,0.016236621886491776,0.4095141589641571,0.5736674070358276,0.01681845262646675,3.0
0.12152198702096939,-0.093836709856987,0.013100543059408665,0.026591315865516663,0.11836273968219757,0.8550459742546082,5.0
0.12346689403057098,-0.0267656147480011,0.048762839287519455,0.8947187066078186,0.08889288455247879,0.01638842187821865,3.5
0.11835416406393051,0.04564034566283226,0.08322402834892273,0.000784617499448359,0.997534990310669,0.001680332119576633,1.0
-0.20838187634944916,0.0441865399479866,-0.08361462503671646,0.08466213196516037,0.7801800966262817,0.1351577490568161,2.5
0.2737179100513458,0.14080776274204254,0.2076903134584427,0.8287233710289001,0.15395675599575043,0.017319926992058754,3.5
0.12494131922721863,0.12878113985061646,0.12827973067760468,0.000868859002366662,0.972569465637207,0.026561690494418144,2.0
-0.038463838398456573,-0.22100061178207397,-0.12963269650936127,0.16683588922023773,0.21629248559474945,0.6168716549873352,3.0
0.06931039690971375,0.21762290596961975,0.14378070831298828,0.0044069066643714905,0.8353676199913025,0.16022545099258423,1.5
-0.1779131144285202,-0.002198043279349804,-0.0898708924651146,0.10663866251707077,0.4419066309928894,0.451454758644104,4.5
-0.11827491968870163,-0.14949806034564972,-0.13209563493728638,0.0016551078297197819,0.987410843372345,0.010934066027402878,5.0
0.0535031221807003,-0.032627180218696594,0.011669177561998367,0.0016917467582970858,0.9713610410690308,0.026947231963276863,3.5
-0.1885252296924591,-0.14001648128032684,-0.16250112652778625,0.01572427712380886,0.8542136549949646,0.13006208837032318,2.5
0.06988594681024551,-0.022710518911480904,0.024740055203437805,0.0007033665315248072,0.9971684813499451,0.0021281326189637184,3.5
-0.09309153258800507,-0.08616407215595245,-0.0878596305847168,0.5297836661338806,0.4552645981311798,0.014951772056519985,1.0
0.04241485893726349,0.07045552879571915,0.057929862290620804,0.0029331690166145563,0.954761803150177,0.042305052280426025,4.0
-0.18897166848182678,0.03260418772697449,-0.0789497122168541,0.1412568986415863,0.48439374566078186,0.37434932589530945,2.5
0.007411041762679815,-0.09827806800603867,-0.04430770128965378,0.8086227774620056,0.13738921284675598,0.053988032042980194,3.0
0.37248921394348145,0.14992395043373108,0.260022908449173,0.18456102907657623,0.6853135824203491,0.13012537360191345,4.0
-0.16154055297374725,-0.12794528901576996,-0.14294125139713287,0.0041808136738836765,0.9509541392326355,0.04486503824591637,5.0
0.1869552880525589,0.028080761432647705,0.10771474987268448,0.001388099160976708,0.9957656860351562,0.0028462486807256937,3.5
0.1056121215224266,-0.02912849374115467,0.038889843970537186,0.001013731467537582,0.9946405291557312,0.00434571597725153,2.0
0.010990628041327,-0.03304634615778923,-0.009484517388045788,0.23301418125629425,0.21009372174739838,0.5568920969963074,3.5
0.0565110519528389,0.032012056559324265,0.04578356444835663,0.003935358952730894,0.7926653027534485,0.20339934527873993,4.5
-0.20152728259563446,0.1872125118970871,-0.013166231103241444,0.001648188685066998,0.9928713440895081,0.005480494815856218,5.0
-0.0036032875068485737,-0.02618975192308426,-0.01327394600957632,0.0052918847650289536,0.9823404550552368,0.01236763410270214,4.5
0.1359623670578003,0.31317058205604553,0.22431117296218872,0.044084787368774414,0.9253055453300476,0.030609706416726112,3.5
-0.0514092817902565,0.019732514396309853,-0.01444326527416706,0.1474301666021347,0.5263494253158569,0.32622039318084717,4.0
-0.007008121814578772,-0.02976696565747261,-0.016759654507040977,0.0007794004632160068,0.9977049231529236,0.0015156553126871586,4.5
0.09456383436918259,0.06167113408446312,0.07956068217754364,0.009434148669242859,0.972854495048523,0.01771141216158867,3.5
0.025533249601721764,-0.002089803572744131,0.013288425281643867,0.007215697783976793,0.930429995059967,0.06235426291823387,3.5
0.11081930994987488,0.1525726318359375,0.13302163779735565,0.001335291424766183,0.9669222831726074,0.031742390245199203,5.0
0.09927930682897568,0.030194619670510292,0.06601656973361969,0.009928925894200802,0.9772615432739258,0.01280955784022808,4.0
-0.007885418832302094,0.014369345270097256,0.004837259650230408,0.0036341329105198383,0.9766181707382202,0.019747674465179443,3.5
0.18813610076904297,-0.027748260647058487,0.079363614320755,0.013083742000162601,0.8322316408157349,0.15468460321426392,3.5
0.06323617696762085,0.0524941086769104,0.059389833360910416,0.004734348971396685,0.9851256608963013,0.010139957070350647,3.5
0.13301989436149597,0.032851796597242355,0.08392435312271118,0.008122113533318043,0.9593802690505981,0.032497651875019073,3.5
-0.13875699043273926,-0.05962767079472542,-0.09772803634405136,0.016861580312252045,0.9719640612602234,0.011174320243299007,3.5
0.07251501083374023,0.5550890564918518,0.3038531243801117,0.06649089604616165,0.5482027530670166,0.38530638813972473,5.0
0.38171324133872986,0.5318539142608643,0.45662569999694824,0.008672858588397503,0.1082916408777237,0.8830355405807495,5.0
0.29558560252189636,0.53715980052948,0.4146040380001068,0.009841623716056347,0.9344817399978638,0.05567660927772522,5.0
0.24285471439361572,0.5356398224830627,0.3862271010875702,0.0031424767803400755,0.9702823162078857,0.026575203984975815,5.0
0.5105432868003845,0.6997198462486267,0.6041644215583801,0.015528270974755287,0.4580027163028717,0.5264690518379211,5.0
0.20655298233032227,0.30966800451278687,0.258806973695755,0.060948386788368225,0.5091527700424194,0.42989885807037354,5.0
0.337108314037323,0.3777860999107361,0.3584142029285431,0.03272702544927597,0.12319067120552063,0.8440822958946228,5.0
0.2518077492713928,0.3904968500137329,0.3213452398777008,0.9817938804626465,0.012224694713950157,0.005981341004371643,0.0
-0.03252474591135979,0.21125055849552155,0.08789565414190292,0.5296826362609863,0.4043274521827698,0.06598988175392151,5.0
0.17181023955345154,0.08513862639665604,0.1295182704925537,0.00770020205527544,0.051546141505241394,0.9407536387443542,5.0
0.20946505665779114,0.5572421550750732,0.3786860406398773,0.004472462460398674,0.9734699726104736,0.02205749601125717,5.0
0.7923171520233154,0.7306671738624573,0.7617124319076538,0.029860474169254303,0.06086302548646927,0.90927654504776,5.0
0.29731544852256775,0.395031601190567,0.3467866778373718,0.014343475922942162,0.16100811958312988,0.824648380279541,2.5
0.7371591925621033,0.8384639620780945,0.7877107858657837,0.007548227906227112,0.14887896180152893,0.843572735786438,5.0
0.19770148396492004,0.42066246271133423,0.30794310569763184,0.005931654945015907,0.9473453164100647,0.04672303423285484,5.0
0.4602610766887665,0.7990919947624207,0.6251355409622192,0.041413307189941406,0.2586508095264435,0.6999358534812927,5.0
0.5090352892875671,0.8138483166694641,0.6578538417816162,0.007828772999346256,0.7941024303436279,0.19806881248950958,5.0
0.8772674798965454,0.7952975630760193,0.8362560868263245,0.007326107006520033,0.009436744265258312,0.983237087726593,5.0
0.5729184746742249,0.613436222076416,0.5937651991844177,0.004030534531921148,0.01875315047800541,0.9772162437438965,5.0
0.22601130604743958,0.5272392630577087,0.37338048219680786,0.0011763644870370626,0.9977242350578308,0.001099377521313727,5.0
0.5672652125358582,0.486890971660614,0.5275494456291199,0.004345180932432413,0.03482939675450325,0.960825502872467,5.0
0.17181023955345154,0.08513862639665604,0.1295182704925537,0.00770020205527544,0.051546141505241394,0.9407536387443542,5.0
0.3324706554412842,0.5841481685638428,0.45626336336135864,0.007104933261871338,0.9719526171684265,0.020942414179444313,5.0
0.4930621087551117,0.41357168555259705,0.4539109468460083,0.005284356884658337,0.01668129861354828,0.9780343174934387,5.0
-0.05257347226142883,0.2815868854522705,0.11043339222669601,0.1003974974155426,0.6288554668426514,0.27074703574180603,5.0
0.1372266709804535,0.5885106921195984,0.3543185591697693,0.0995217114686966,0.8529899716377258,0.04748831316828728,5.0
0.3324706554412842,0.5841481685638428,0.45626336336135864,0.007104933261871338,0.9719526171684265,0.020942414179444313,5.0
0.6306626796722412,0.8643173575401306,0.7455065250396729,0.003747006179764867,0.04526182636618614,0.9509912133216858,5.0
0.9093999266624451,0.9274858236312866,0.918561577796936,0.038518499583005905,0.10747898370027542,0.8540024161338806,5.0
0.20020461082458496,0.2662002146244049,0.2342396229505539,0.0012400639243423939,0.9967425465583801,0.0020173988305032253,2.0
0.09846638888120651,0.30718767642974854,0.2020104080438614,0.0169995054602623,0.8272309303283691,0.15576952695846558,4.5
0.444822758436203,0.5968557596206665,0.520563542842865,0.004011929966509342,0.6825297474861145,0.31345829367637634,5.0
0.3874984383583069,0.6108423471450806,0.4976973831653595,0.0004613956552930176,0.9926364421844482,0.006902195047587156,5.0
0.2130662202835083,0.5497990846633911,0.37712153792381287,0.0029703271575272083,0.9724200963973999,0.024609582498669624,5.0
0.36730679869651794,0.5410574674606323,0.45367467403411865,0.0050078523345291615,0.8190253973007202,0.17596672475337982,3.5
0.02437189221382141,0.257279634475708,0.13955937325954437,0.24182525277137756,0.44420623779296875,0.3139685392379761,4.0
0.29599276185035706,0.5615982413291931,0.4264466166496277,0.0016525001265108585,0.961033284664154,0.03731418028473854,5.0
-0.026880325749516487,0.044384270906448364,0.010107495822012424,0.525195300579071,0.41254299879074097,0.062261711806058884,4.0
0.4799330532550812,0.5623849630355835,0.5216279625892639,0.0030619914177805185,0.07142982631921768,0.9255081415176392,5.0
0.3831890821456909,0.5538715124130249,0.4680519104003906,0.0006948521477170289,0.9932129383087158,0.006092204712331295,5.0
0.8146815299987793,0.8146944046020508,0.8149890303611755,0.0024078201968222857,0.004526867996901274,0.993065357208252,5.0
0.2758481800556183,0.41740357875823975,0.3467436134815216,0.16524213552474976,0.4667540192604065,0.3680037558078766,3.0
0.4752614498138428,0.4580995738506317,0.467532753944397,0.07456034421920776,0.183454230427742,0.7419854998588562,4.0
0.08529207110404968,0.3019087016582489,0.19263184070587158,0.09006427228450775,0.6678799390792847,0.24205584824085236,5.0
0.16048850119113922,0.4313396215438843,0.2935634255409241,0.006799498572945595,0.8066630959510803,0.18653744459152222,5.0
0.22329309582710266,0.4008708596229553,0.31170323491096497,0.15006467700004578,0.7573179006576538,0.09261742979288101,4.0
-0.3570746183395386,0.3231830894947052,-0.03876270353794098,0.03184474632143974,0.5838017463684082,0.38435351848602295,4.5
0.4776492416858673,0.38176125288009644,0.4302021265029907,0.00259407632984221,0.9478115439414978,0.049594420939683914,4.5
0.28979259729385376,0.45297306776046753,0.3711552023887634,0.0016881583724170923,0.9673512578010559,0.030960625037550926,4.5
0.561047375202179,0.7115257382392883,0.6358659863471985,0.0019793498795479536,0.07845509052276611,0.9195655584335327,3.5
0.6635029911994934,0.6868584156036377,0.6756846308708191,0.0020573660731315613,0.004586057737469673,0.9933565258979797,5.0
0.3036956489086151,0.3047735095024109,0.30536502599716187,0.02674899622797966,0.16750973463058472,0.8057413101196289,3.5
0.6892215609550476,0.6655019521713257,0.6778604984283447,0.0017281636828556657,0.004526461474597454,0.9937453269958496,5.0
0.5926159024238586,0.7119226455688477,0.6522008180618286,0.0018340212991461158,0.005892161279916763,0.99227374792099,5.0
0.3216070234775543,0.5412626266479492,0.430119127035141,0.0033622870687395334,0.9017654061317444,0.09487224370241165,5.0
0.23859769105911255,0.5444037318229675,0.38811370730400085,0.002141418866813183,0.9247406125068665,0.07311795651912689,5.0
0.5575240254402161,0.6906687617301941,0.623913586139679,0.0018282432574778795,0.6961785554885864,0.30199313163757324,5.0
0.03924986720085144,0.3832002282142639,0.20677633583545685,0.009493534453213215,0.8265981078147888,0.16390830278396606,5.0
0.20341098308563232,0.0583963543176651,0.1312759518623352,0.003004804253578186,0.9962390661239624,0.000756131368689239,2.0
0.17310956120491028,0.023214222863316536,0.09850922971963882,0.5656049251556396,0.42880794405937195,0.005587159190326929,3.0
0.33431899547576904,0.3725729286670685,0.3544280529022217,0.001700868597254157,0.9974215030670166,0.0008776542963460088,5.0
0.483903169631958,0.38432860374450684,0.4345725178718567,0.001636747969314456,0.020607486367225647,0.9777557849884033,4.5
0.3826131522655487,0.2653053104877472,0.32440185546875,0.02028079144656658,0.9586151242256165,0.021104037761688232,4.0
0.18828503787517548,0.12956887483596802,0.16012293100357056,0.004086979199200869,0.9952114224433899,0.0007016159943304956,2.5
0.12064468860626221,0.3605653941631317,0.23906804621219635,0.07696635276079178,0.7491549849510193,0.17387866973876953,5.0
0.4590229392051697,0.3126438856124878,0.38582274317741394,0.3588557541370392,0.15072360634803772,0.4904206097126007,5.0
-0.025966238230466843,-0.2802070081233978,-0.154593825340271,0.5984541773796082,0.33686426281929016,0.06468157470226288,2.0
0.13476422429084778,0.11507360637187958,0.1263214498758316,0.0043447441421449184,0.9846871495246887,0.010968094691634178,4.5
0.3499773442745209,0.22607797384262085,0.28844785690307617,0.002109277993440628,0.9971133470535278,0.0007773250108584762,3.0
0.3407950699329376,-0.11666466295719147,0.10314730554819107,0.7386569976806641,0.08672965317964554,0.1746133267879486,2.5
-0.3924028277397156,-0.3310042917728424,-0.3596954643726349,0.1792636215686798,0.7901794910430908,0.030556855723261833,1.5
0.28451114892959595,0.35850459337234497,0.32235175371170044,0.2628817558288574,0.7283719182014465,0.00874630082398653,5.0
0.42269575595855713,0.23786407709121704,0.3297441601753235,0.002252778271213174,0.9969514608383179,0.0007957547786645591,2.5
0.2428709864616394,0.21235240995883942,0.2288210541009903,0.04422426596283913,0.9525559544563293,0.003219716716557741,3.5
0.24708625674247742,-0.018567699939012527,0.11220309138298035,0.14840088784694672,0.8498285412788391,0.0017706194194033742,2.0
-0.053005751222372055,0.11196932196617126,0.02969421073794365,0.009853837080299854,0.9373999834060669,0.05274616926908493,2.5
0.2205030769109726,0.04088133946061134,0.13051030039787292,0.004223255906254053,0.9881040453910828,0.00767272524535656,1.0
0.30944088101387024,0.09341223537921906,0.20045119524002075,0.0018798044184222817,0.9523115754127502,0.04580862820148468,3.0
0.26956453919410706,-0.1660902202129364,0.04376736283302307,0.014350983314216137,0.8862160444259644,0.09943298250436783,2.0
0.18247152864933014,0.022365283221006393,0.10260237753391266,0.33379682898521423,0.6086665987968445,0.0575365386903286,3.5
0.47778722643852234,0.16133297979831696,0.3159012496471405,0.008283446542918682,0.917746901512146,0.07396964728832245,2.5
0.28135567903518677,0.20480747520923615,0.24402715265750885,0.012806832790374756,0.02614464797079563,0.9610484838485718,5.0
0.34799280762672424,0.23259428143501282,0.29080769419670105,0.6915171146392822,0.2610596716403961,0.047423217445611954,4.0
0.30979040265083313,0.30114322900772095,0.30659157037734985,0.002720892895013094,0.9965811371803284,0.0006979843019507825,4.0
0.28882792592048645,0.3307945430278778,0.3108496367931366,0.5266205072402954,0.46740755438804626,0.005971886683255434,2.0
0.17891421914100647,0.038715485483407974,0.10928667336702347,0.002318034181371331,0.9937041401863098,0.003977764397859573,4.5
0.06199309974908829,0.2764907777309418,0.16834630072116852,0.0796503946185112,0.9150004386901855,0.0053491294384002686,4.5
0.08088365197181702,0.2790609300136566,0.17939285933971405,0.523888885974884,0.05690457299351692,0.41920655965805054,4.5
0.042786650359630585,0.3673165738582611,0.2012362778186798,0.2218257337808609,0.6338158845901489,0.1443583071231842,5.0
0.14576511085033417,0.3476056456565857,0.24595153331756592,0.05625338479876518,0.9397299289703369,0.004016743041574955,5.0
-0.03029152750968933,0.28657758235931396,0.12461673468351364,0.5099871754646301,0.13458433747291565,0.3554284870624542,5.0
0.22219152748584747,0.5682645440101624,0.39060986042022705,0.043042343109846115,0.9535744786262512,0.0033831484615802765,5.0
0.16881999373435974,0.2801836431026459,0.22516441345214844,0.12770865857601166,0.8113486170768738,0.06094278022646904,5.0
0.21203044056892395,0.40136396884918213,0.3061204254627228,0.4032467305660248,0.5620297193527222,0.03472352772951126,5.0
0.42535701394081116,0.40117543935775757,0.414191871881485,0.08706731349229813,0.9052098989486694,0.007722781039774418,5.0
-0.0797608494758606,-0.20579329133033752,-0.1417507380247116,0.5347775220870972,0.3954998850822449,0.06972260028123856,5.0
0.15144844353199005,0.46819132566452026,0.3061734139919281,0.9896290898323059,0.007130114361643791,0.003240726189687848,5.0
0.19512689113616943,0.5453347563743591,0.36549121141433716,0.03024101071059704,0.9652785062789917,0.00448054913431406,5.0
0.7073423862457275,0.6181609034538269,0.6629429459571838,0.15583783388137817,0.31713151931762695,0.5270305871963501,4.5
0.29948991537094116,0.4571095108985901,0.37814605236053467,0.7597537040710449,0.2136431634426117,0.026603156700730324,5.0
0.19339528679847717,0.32707053422927856,0.26057878136634827,0.2515107989311218,0.7277646064758301,0.020724592730402946,4.0
0.21525061130523682,0.2745714485645294,0.24596919119358063,0.14675159752368927,0.8308401107788086,0.022408243268728256,5.0
0.29458627104759216,0.49587875604629517,0.39432159066200256,0.028115423396229744,0.8123707175254822,0.15951389074325562,5.0
0.3157588541507721,0.5978521704673767,0.4540098309516907,0.0752616748213768,0.9190095663070679,0.005728825461119413,5.0
0.2848578095436096,0.368577241897583,0.3274807333946228,0.3489995300769806,0.6087086796760559,0.04229176416993141,5.0
0.3334208130836487,0.40607699751853943,0.3705262243747711,0.5123260617256165,0.25635313987731934,0.2313207983970642,5.0
0.2016553282737732,0.23253273963928223,0.2183208465576172,0.8469433784484863,0.1187024861574173,0.03435419127345085,3.5
0.5609822869300842,0.3083142936229706,0.4325937330722809,0.03933155909180641,0.29807090759277344,0.6625975370407104,3.5
0.151727557182312,0.38816049695014954,0.26845431327819824,0.7826791405677795,0.2011326104402542,0.016188232228159904,5.0
0.3519965410232544,0.5397119522094727,0.44512394070625305,0.13224436342716217,0.6770800352096558,0.19067558646202087,5.0
0.1968546062707901,0.35350221395492554,0.2751837968826294,0.002529151737689972,0.9965217113494873,0.0009491009404882789,5.0
0.03059469163417816,0.40623828768730164,0.21286025643348694,0.039649177342653275,0.020643135532736778,0.9397076964378357,5.0
-0.3087991774082184,-0.24692223966121674,-0.2759879529476166,0.8924757242202759,0.08942388743162155,0.01810033805668354,0.0
0.15153935551643372,0.4137234389781952,0.28051409125328064,0.7461150884628296,0.22568698227405548,0.02819783426821232,5.0
0.04672493785619736,0.37008729577064514,0.20462557673454285,0.9580179452896118,0.03538370877504349,0.006598396692425013,5.0
-0.03419656306505203,0.2382630705833435,0.09981981664896011,0.41657590866088867,0.43605491518974304,0.14736923575401306,5.0
-0.07217753678560257,0.12956711649894714,0.028230708092451096,0.39154237508773804,0.5966196060180664,0.011838019825518131,2.0
0.059458840638399124,0.21164071559906006,0.13581761717796326,0.04513979330658913,0.9417559504508972,0.01310432143509388,4.0
0.29124119877815247,0.38019710779190063,0.33642563223838806,0.022172944620251656,0.9236146211624146,0.054212406277656555,5.0
-0.09432682394981384,0.28598544001579285,0.09013117104768753,0.07903820276260376,0.8673038482666016,0.05365794152021408,5.0
0.49378833174705505,0.24773475527763367,0.36893028020858765,0.03212617710232735,0.08117987960577011,0.8866939544677734,2.0
-0.0015681693330407143,0.17994630336761475,0.08903636783361435,0.8786102533340454,0.11370662599802017,0.007683088071644306,3.0
0.8116059899330139,0.5136852264404297,0.65923011302948,0.02993588335812092,0.01238666195422411,0.95767742395401,5.0
0.17423872649669647,0.2857831120491028,0.23066315054893494,0.0017913873307406902,0.6141019463539124,0.38410669565200806,5.0
0.7775244116783142,0.5029270648956299,0.6374291181564331,0.029810121282935143,0.019627848640084267,0.9505620002746582,5.0
0.6288479566574097,0.19847439229488373,0.40596073865890503,0.04671715572476387,0.08617351949214935,0.8671092987060547,3.5
0.4259166419506073,0.44290393590927124,0.435316264629364,0.019267158582806587,0.9707791209220886,0.009953786619007587,5.0
0.19702865183353424,0.26764342188835144,0.23334400355815887,0.004948800895363092,0.9759042859077454,0.019146868959069252,4.5
0.021695781499147415,0.16611532866954803,0.0943458080291748,0.31425634026527405,0.6091574430465698,0.07658620178699493,3.5
0.3029322624206543,0.22922258079051971,0.26700741052627563,0.004865570459514856,0.7882958054542542,0.20683862268924713,3.0
0.04868187755346298,0.34296831488609314,0.19292496144771576,0.0258308295160532,0.9352269768714905,0.038942258805036545,5.0
0.1916598081588745,0.07736659049987793,0.13527339696884155,0.13568751513957977,0.4318122863769531,0.43250012397766113,4.5
0.12527844309806824,0.2768087685108185,0.20122921466827393,0.08526070415973663,0.6243288516998291,0.29041045904159546,4.5
0.6593425273895264,0.47913166880607605,0.5684604644775391,0.030866192653775215,0.009623048827052116,0.959510862827301,5.0
0.01567886397242546,0.20206080377101898,0.10860295593738556,0.8240875601768494,0.15059219300746918,0.025320276618003845,2.5
0.265983521938324,0.2907939553260803,0.27953192591667175,0.055255427956581116,0.02664174698293209,0.9181028008460999,5.0
0.6772570610046387,0.41998010873794556,0.5463334321975708,0.02103826031088829,0.018220901489257812,0.960740864276886,5.0
0.7765647172927856,0.503448486328125,0.6372464895248413,0.02212054282426834,0.0176545437425375,0.9602248668670654,5.0
0.22017161548137665,0.3518602252006531,0.28634971380233765,0.11277508735656738,0.4686281979084015,0.41859665513038635,3.5
0.18462514877319336,0.3297634422779083,0.25739187002182007,0.0322403609752655,0.6358798146247864,0.3318798243999481,4.5
-0.05431179329752922,0.13704979419708252,0.04109463095664978,0.8526162505149841,0.12826548516750336,0.01911819353699684,2.0
0.7765647172927856,0.503448486328125,0.6372464895248413,0.02212054282426834,0.0176545437425375,0.9602248668670654,5.0
0.4711519479751587,0.16205281019210815,0.31316494941711426,0.011042098514735699,0.03353799134492874,0.9554199576377869,4.5
0.31876322627067566,0.2993788719177246,0.3101750910282135,0.003395137144252658,0.9702147841453552,0.026390107348561287,5.0
0.38855862617492676,0.25749436020851135,0.3233077824115753,0.1644887775182724,0.45991814136505127,0.3755930960178375,5.0
0.06169913336634636,0.23305130004882812,0.14732258021831512,0.02407500520348549,0.5812732577323914,0.39465171098709106,4.5
0.25311803817749023,0.19035711884498596,0.22280988097190857,0.1989120990037918,0.4763636589050293,0.3247242867946625,3.0
0.21600551903247833,0.219562366604805,0.21905435621738434,0.0968739241361618,0.44781628251075745,0.45530977845191956,2.5
0.3229282796382904,0.39822110533714294,0.3613482713699341,0.9795575737953186,0.018204215914011,0.002238174667581916,4.5
0.22988025844097137,0.3319101929664612,0.2815675735473633,0.014856905676424503,0.703672468662262,0.2814706265926361,4.5
0.3400971293449402,0.3838510811328888,0.36292123794555664,0.26190829277038574,0.255742609500885,0.48234906792640686,5.0
